,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Std.Err.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Std.Err.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
BRL.AX,multipleSymbols,BRL.AX,2,1,32,32,32,32,0,32,0,NA,NA,100,0,NA,32,32,NA,NA,32,32,NA,NA,NA,-12,2.66666666666667,NA,NA,32,-5,32
BRU.AX,multipleSymbols,BRU.AX,2,1,-3,-3,-3,0,-3,0,-3,NA,NA,0,100,0,NA,NA,-3,-3,-3,-3,NA,NA,NA,-4,-0.75,NA,NA,0.5,-3.5,-3
BSE.AX,multipleSymbols,BSE.AX,2,1,-2,-2,-2,0,-2,0,-2,NA,NA,0,100,0,NA,NA,-2,-2,-2,-2,NA,NA,NA,-3,-0.666666666666667,NA,NA,0,-3,-2
BSX.AX,multipleSymbols,BSX.AX,2,1,9.5,9.5,9.5,9.5,0,9.5,0,NA,NA,100,0,NA,9.5,9.5,NA,NA,9.5,9.5,NA,NA,NA,-8,1.1875,NA,NA,9.5,-1.5,9.5
BTH.AX,multipleSymbols,BTH.AX,6,3,-25,-8.33333333333333,-4.49999999999999,23.5,-44,23.5,-48.5,33.9128785763364,19.5796095750429,33.3333333333333,66.6666666666667,0.484536082474227,23.5,23.5,-24.25,-24.25,-8.33333333333333,-4.49999999999999,33.9128785763364,19.5796095750429,-3.90080615703135,-54,-0.462962962962963,0.969072164948454,0.969072164948454,26,-28,-25
BTI.AX,multipleSymbols,BTI.AX,4,2,6.5,3.25000000000001,3.25000000000001,5,0,6.50000000000002,0,2.47487373415291,1.75,100,0,NA,3.25000000000001,3.25000000000001,NA,NA,3.25000000000001,3.25000000000001,2.47487373415291,1.75,20.8463768691692,-23,0.282608695652174,NA,NA,28,0,6.5
BUB.AX,multipleSymbols,BUB.AX,2,1,-3,-3,-3,0,-3,0,-3,NA,NA,0,100,0,NA,NA,-3,-3,-3,-3,NA,NA,NA,-16.5,-0.181818181818182,NA,NA,12.5,-7.5,-3
BVS.AX,multipleSymbols,BVS.AX,8,4,-62,-15.5,2.22044604925031E-14,23,-85,30,-92,47.9270278652871,23.9635139326435,50,50,0.326086956521739,15,15,-46,-46,-15.5,2.22044604925031E-14,47.9270278652871,23.9635139326435,-5.13394806414068,-115,-0.539130434782608,0.326086956521739,0.326086956521739,43,-72,-62
BWP.AX,multipleSymbols,BWP.AX,2,1,-25,-25,-25,0,-25,0,-25,NA,NA,0,100,0,NA,NA,-25,-25,-25,-25,NA,NA,NA,-26.0000000000001,-0.961538461538459,NA,NA,0,-26.0000000000001,-25
BWX.AX,multipleSymbols,BWX.AX,2,1,-21,-21,-21,0,-21,0,-21,NA,NA,0,100,0,NA,NA,-21,-21,-21,-21,NA,NA,NA,-30,-0.7,NA,NA,4,-30,-21
BYE.AX,multipleSymbols,BYE.AX,2,1,0.498200000000004,0.498200000000004,0.498200000000004,0.498200000000004,0,0.498200000000004,0,NA,NA,100,0,NA,0.498200000000004,0.498200000000004,NA,NA,0.498200000000004,0.498200000000004,NA,NA,NA,-8.4691,0.058825613111193,NA,NA,5.9782,-2.4909,0.498200000000004
C6C.AX,multipleSymbols,C6C.AX,6,3,40,13.3333333333334,5,70,-35,75,-35,52.9937103186155,30.5959329178097,66.6666666666667,33.3333333333333,2.14285714285715,37.5,37.5,-35,-35,13.3333333333334,5,52.9937103186155,30.5959329178097,3.99406087274505,-51,0.784313725490197,1.07142857142857,1.07142857142857,71,-44,40
CAI.AX,multipleSymbols,CAI.AX,4,2,18,9,9,18,0,18,0,12.7279220613579,9,50,0,NA,18,18,NA,NA,9,9,12.7279220613579,9,11.2249721603218,-4.99999999999999,3.6,NA,NA,20,-4.99999999999999,18
CAJ.AX,multipleSymbols,CAJ.AX,2,1,-4.5,-4.5,-4.5,0,-4.5,0,-4.5,NA,NA,0,100,0,NA,NA,-4.5,-4.5,-4.5,-4.5,NA,NA,NA,-5.5,-0.818181818181818,NA,NA,0,-5.5,-4.5
CAN.AX,multipleSymbols,CAN.AX,2,1,-9,-8.99999999999999,-8.99999999999999,0,-8.99999999999999,0,-8.99999999999999,NA,NA,0,100,0,NA,NA,-8.99999999999999,-8.99999999999999,-8.99999999999999,-8.99999999999999,NA,NA,NA,-42,-0.214285714285714,NA,NA,27,-15,-9
CAP.AX,multipleSymbols,CAP.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-0.1,0,NA,NA,0.1,0,0
CAT.AX,multipleSymbols,CAT.AX,4,2,49.5,24.75,24.75,26,0,49.5,0,1.76776695296636,1.24999999999999,100,0,NA,24.75,24.75,NA,NA,24.75,24.75,1.76776695296636,1.24999999999999,222.254448774373,-35,1.41428571428571,NA,NA,60.5,0,49.5
CCX.AX,multipleSymbols,CCX.AX,4,2,62.5,31.25,31.25,36,0,62.5,0,6.71751442127221,4.75,100,0,NA,31.25,31.25,NA,NA,31.25,31.25,6.71751442127221,4.75,73.8485010547488,-25.5,2.45098039215686,NA,NA,65.5,-1.5,62.5
CD1.AX,multipleSymbols,CD1.AX,2,1,10,10,10,10,0,10,0,NA,NA,100,0,NA,10,10,NA,NA,10,10,NA,NA,NA,-14,0.714285714285714,NA,NA,15,-1.5,10
CD2.AX,multipleSymbols,CD2.AX,2,1,-25,-25,-25,0,-25,0,-25,NA,NA,0,100,0,NA,NA,-25,-25,-25,-25,NA,NA,NA,-30,-0.833333333333333,NA,NA,0,-30,-25
CD3.AX,multipleSymbols,CD3.AX,4,2,-19,-9.5,-9.5,6.00000000000001,-25,6.00000000000001,-25,21.920310216783,15.5,50,50,0.24,6.00000000000001,6.00000000000001,-25,-25,-9.5,-9.5,21.920310216783,15.5,-6.87982164664886,-56,-0.339285714285714,0.24,0.24,36,-20,-19
CDA.AX,multipleSymbols,CDA.AX,4,2,82.9999999999999,41.5,41.5,64.9999999999999,0,82.9999999999999,0,33.2340187157677,23.5,100,0,NA,41.5,41.5,NA,NA,41.5,41.5,33.2340187157677,23.5,19.8228231767385,-17.9999999999999,4.61111111111112,NA,NA,90.9999999999999,0,82.9999999999999
CDD.AX,multipleSymbols,CDD.AX,4,2,644,322,322,637,0,644,0,445.477272147525,315,100,0,NA,322,322,NA,NA,322,322,445.477272147525,315,11.4744159861068,-175,3.68,NA,NA,789,0,644
CDV.AX,multipleSymbols,CDV.AX,2,1,2.5,2.49999999999999,2.49999999999999,2.49999999999999,0,2.49999999999999,0,NA,NA,100,0,NA,2.49999999999999,2.49999999999999,NA,NA,2.49999999999999,2.49999999999999,NA,NA,NA,-4,0.625,NA,NA,4.00000000000001,-4,2.5
CG1.AX,multipleSymbols,CG1.AX,2,1,1,1,1,1,0,1,0,NA,NA,100,0,NA,1,1,NA,NA,1,1,NA,NA,NA,-3,0.333333333333333,NA,NA,1,-3,1
CGA.AX,multipleSymbols,CGA.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-4,0,NA,NA,0,-4,0
CGO.AX,multipleSymbols,CGO.AX,6,3,-13,-4.33333333333333,-2.5,0,-10,0,-13,5.0083264004389,2.89155859548291,0,100,0,NA,NA,-4.33333333333333,-2.5,-4.33333333333333,-2.5,5.0083264004389,2.89155859548291,-13.7350341386797,-14.5,-0.896551724137931,NA,NA,1.5,-13,-13
CGS.AX,multipleSymbols,CGS.AX,8,4,-70,-17.5,-11.75,21.5,-68,21.5,-91.5,37.1640507300626,18.5820253650313,25,75,0.234972677595628,21.5,21.5,-30.5,-13.5,-17.5,-11.75,37.1640507300626,18.5820253650313,-7.47507018757409,-122.5,-0.571428571428572,0.704918032786885,1.59259259259259,52.5,-70,-70
CHN.AX,multipleSymbols,CHN.AX,8,4,93.5,23.375,39,79.5,-64,157.5,-64,67.9820748432997,33.9910374216498,75,25,2.4609375,52.5,75,-64,-64,23.375,39,67.9820748432997,33.9910374216498,5.45830091582415,-109,0.857798165137615,0.8203125,1.171875,202.5,-14,93.5
CIA.AX,multipleSymbols,CIA.AX,4,2,64,32,32,79,-15,79,-15,66.4680374315355,47,50,50,5.26666666666667,79,79,-15,-15,32,32,66.4680374315355,47,7.64253423681486,-33,1.93939393939394,5.26666666666667,5.26666666666667,64,-21,64
CIW.AX,multipleSymbols,CIW.AX,2,1,-4.99999999999999,-4.99999999999999,-4.99999999999999,0,-4.99999999999999,0,-4.99999999999999,NA,NA,0,100,0,NA,NA,-4.99999999999999,-4.99999999999999,-4.99999999999999,-4.99999999999999,NA,NA,NA,-5.49999999999999,-0.909090909090909,NA,NA,0.5,-4.99999999999999,-4.99999999999999
CL1.AX,multipleSymbols,CL1.AX,2,1,-36.5,-36.5,-36.5,0,-36.5,0,-36.5,NA,NA,0,100,0,NA,NA,-36.5,-36.5,-36.5,-36.5,NA,NA,NA,-47.5,-0.768421052631579,NA,NA,11,-36.5,-36.5
CL8.AX,multipleSymbols,CL8.AX,4,2,-61.713,-30.8565,-30.8565,0,-41.713,0,-61.713,15.3534095399035,10.8565,0,100,0,NA,NA,-30.8565,-30.8565,-30.8565,-30.8565,15.3534095399035,10.8565,-31.9037768585613,-66.713,-0.925052088798285,NA,NA,0,-66.713,-61.713
CLH.AX,multipleSymbols,CLH.AX,2,1,-2.5,-2.49999999999999,-2.49999999999999,0,-2.49999999999999,0,-2.49999999999999,NA,NA,0,100,0,NA,NA,-2.49999999999999,-2.49999999999999,-2.49999999999999,-2.49999999999999,NA,NA,NA,-3,-0.833333333333333,NA,NA,0,-3,-2.5
CLT.AX,multipleSymbols,CLT.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-5,0,NA,NA,5,0,0
CLV.AX,multipleSymbols,CLV.AX,6,3,1.50000000000003,0.500000000000004,1,3.49999999999999,-2.99999999999998,4.49999999999999,-2.99999999999998,3.27871926215099,1.89296944860008,66.6666666666667,33.3333333333333,1.50000000000001,2.25,2.25,-2.99999999999998,-2.99999999999998,0.500000000000004,1,3.27871926215099,1.89296944860008,2.42083975435782,-31,0.0483870967741945,0.750000000000004,0.750000000000004,30.5,-0.5,1.50000000000003
CLX.AX,multipleSymbols,CLX.AX,2,1,-7.49999999999999,-7.5,-7.5,0,-7.5,0,-7.5,NA,NA,0,100,0,NA,NA,-7.5,-7.5,-7.5,-7.5,NA,NA,NA,-9.49999999999999,-0.789473684210526,NA,NA,2,-7.49999999999999,-7.49999999999999
CMM.AX,multipleSymbols,CMM.AX,12,6,2.99999999999996,0.499999999999989,2,54,-48,66,-63.0000000000001,33.1345740881032,13.5271332267164,50,50,1.04761904761905,22,6.99999999999998,-21,-14,0.499999999999989,2,33.1345740881032,13.5271332267164,0.239545977325341,-65.0000000000001,0.0461538461538455,1.04761904761905,0.499999999999998,53,-17,2.99999999999996
CMP.AX,multipleSymbols,CMP.AX,4,2,-6,-3,-3,2,-8.00000000000001,2,-8.00000000000001,7.07106781186548,5,50,50,0.25,2,2,-8.00000000000001,-8.00000000000001,-3,-3,7.07106781186548,5,-6.7349832961931,-16.5,-0.363636363636364,0.25,0.25,1,-15.5,-6
CNI.AX,multipleSymbols,CNI.AX,6,3,41.5032,13.8344,15,27.5,-0.996799999999975,42.5,-0.996799999999975,14.2841125058577,8.24693620039183,66.6666666666667,33.3333333333333,42.6364365971118,21.25,21.25,-0.996799999999975,-0.996799999999975,13.8344,15,14.2841125058577,8.24693620039183,15.3747242985304,-7.49999999999997,5.53376000000002,21.3182182985559,21.3182182985559,43.5032,-2.49679999999998,41.5032
COB.AX,multipleSymbols,COB.AX,6,3,19,6.33333333333334,-3.5,31.5,-9,31.5,-12.5,21.9677794356492,12.6831033706704,33.3333333333333,66.6666666666667,2.52,31.5,31.5,-6.25,-6.25,6.33333333333334,-3.5,21.9677794356492,12.6831033706704,4.57663689290784,-29.5,0.644067796610169,5.04,5.04,31,-21.5,19
COE.AX,multipleSymbols,COE.AX,4,2,2.99999999999999,1.5,1.5,6.5,-3.5,6.5,-3.5,7.07106781186548,5,50,50,1.85714285714286,6.5,6.5,-3.5,-3.5,1.5,1.5,7.07106781186548,5,3.36749164809654,-6.00000000000001,0.499999999999998,1.85714285714286,1.85714285714286,8,0,2.99999999999999
COF.AX,multipleSymbols,COF.AX,2,1,8,8.00000000000001,8.00000000000001,8.00000000000001,0,8.00000000000001,0,NA,NA,100,0,NA,8.00000000000001,8.00000000000001,NA,NA,8.00000000000001,8.00000000000001,NA,NA,NA,-6,1.33333333333333,NA,NA,8,-6,8
COG.AX,multipleSymbols,COG.AX,2,1,1,1,1,1,0,1,0,NA,NA,100,0,NA,1,1,NA,NA,1,1,NA,NA,NA,-6,0.166666666666667,NA,NA,1,-6,1
COI.AX,multipleSymbols,COI.AX,2,1,-2.5,-2.5,-2.5,0,-2.5,0,-2.5,NA,NA,0,100,0,NA,NA,-2.5,-2.5,-2.5,-2.5,NA,NA,NA,-4,-0.625,NA,NA,0,-4,-2.5
CPV.AX,multipleSymbols,CPV.AX,2,1,-0.5,-0.5,-0.5,0,-0.5,0,-0.5,NA,NA,0,100,0,NA,NA,-0.5,-0.5,-0.5,-0.5,NA,NA,NA,-6.5,-0.0769230769230769,NA,NA,0,-6.5,-0.5
CQE.AX,multipleSymbols,CQE.AX,4,2,-7.99999999999994,-3.99999999999998,-3.99999999999998,12,-20,12,-20,22.6274169979695,16,50,50,0.600000000000001,12,12,-20,-20,-3.99999999999998,-3.99999999999998,22.6274169979695,16,-2.80624304008044,-31.9999999999999,-0.249999999999999,0.600000000000001,0.600000000000001,19,-12.9999999999999,-7.99999999999994
CR1.AX,multipleSymbols,CR1.AX,4,2,-5,-2.5,-2.5,1,-6,1,-6,4.94974746830583,3.5,50,50,0.166666666666667,1,1,-6,-6,-2.5,-2.5,4.94974746830583,3.5,-8.01783725737273,-17,-0.294117647058823,0.166666666666667,0.166666666666667,10,-7,-5
CRN.AX,multipleSymbols,CRN.AX,4,2,38,19,19,53,-15,53,-15,48.0832611206852,34,50,50,3.53333333333334,53,53,-15,-15,19,19,48.0832611206852,34,6.27277856017984,-29,1.31034482758621,3.53333333333334,3.53333333333334,65,0,38
CRS.AX,multipleSymbols,CRS.AX,2,1,-2,-2,-2,0,-2,0,-2,NA,NA,0,100,0,NA,NA,-2,-2,-2,-2,NA,NA,NA,-12.5,-0.16,NA,NA,8.5,-4,-2
CSE.AX,multipleSymbols,CSE.AX,2,1,-2,-2,-2,0,-2,0,-2,NA,NA,0,100,0,NA,NA,-2,-2,-2,-2,NA,NA,NA,-4.5,-0.444444444444444,NA,NA,2,-2.5,-2
CSR.AX,multipleSymbols,CSR.AX,4,2,-15.0000000000001,-7.50000000000002,-7.50000000000002,10.9999999999999,-26,10.9999999999999,-26,26.1629509039022,18.5,50,50,0.423076923076921,10.9999999999999,10.9999999999999,-26,-26,-7.50000000000002,-7.50000000000002,26.1629509039022,18.5,-4.55066438931968,-62.0000000000001,-0.241935483870968,0.423076923076921,0.423076923076921,25,-37.0000000000001,-15.0000000000001
CSS.AX,multipleSymbols,CSS.AX,2,1,-14,-14,-14,0,-14,0,-14,NA,NA,0,100,0,NA,NA,-14,-14,-14,-14,NA,NA,NA,-26,-0.538461538461538,NA,NA,4,-22,-14
CTE.AX,multipleSymbols,CTE.AX,6,3,-6.5,-2.16666666666667,-3,1.5,-5,1.5,-8,3.3291640592397,1.92209376577847,33.3333333333333,66.6666666666667,0.1875,1.5,1.5,-4,-4,-2.16666666666667,-3,3.3291640592397,1.92209376577847,-10.3313523851073,-12,-0.541666666666667,0.375,0.375,2,-12,-6.5
CTM.AX,multipleSymbols,CTM.AX,10,5,-13,-2.6,-5,8.50000000000002,-16,13.5,-26.5,9.67858460726567,4.32839462156583,40,60,0.509433962264151,6.75,6.75,-8.83333333333334,-5.5,-2.6,-5,9.67858460726567,4.32839462156583,-4.26443763498473,-30.5,-0.426229508196721,0.764150943396226,1.22727272727273,0,-30.5,-13
CTT.AX,multipleSymbols,CTT.AX,2,1,-43,-43,-43,0,-43,0,-43,NA,NA,0,100,0,NA,NA,-43,-43,-43,-43,NA,NA,NA,-110,-0.390909090909091,NA,NA,67,-43,-43
CVC.AX,multipleSymbols,CVC.AX,4,2,8,4,4,15,-7.00000000000003,15,-7.00000000000003,15.5563491861041,11,50,50,2.14285714285714,15,15,-7.00000000000003,-7.00000000000003,4,4,15.5563491861041,11,4.08180805829884,-26,0.307692307692307,2.14285714285714,2.14285714285714,30,0,8
CVF.AX,multipleSymbols,CVF.AX,2,1,-4.49999999999999,-4.49999999999999,-4.49999999999999,0,-4.49999999999999,0,-4.49999999999999,NA,NA,0,100,0,NA,NA,-4.49999999999999,-4.49999999999999,-4.49999999999999,-4.49999999999999,NA,NA,NA,-5.49999999999999,-0.818181818181818,NA,NA,0.5,-5.49999999999999,-4.49999999999999
CVV.AX,multipleSymbols,CVV.AX,2,1,7,6.99999999999999,6.99999999999999,6.99999999999999,0,6.99999999999999,0,NA,NA,100,0,NA,6.99999999999999,6.99999999999999,NA,NA,6.99999999999999,6.99999999999999,NA,NA,NA,-14.5,0.482758620689655,NA,NA,20.5,-4,7
CVW.AX,multipleSymbols,CVW.AX,4,2,6,3,3,4.5,0,6.00000000000001,0,2.12132034355964,1.5,100,0,NA,3,3,NA,NA,3,3,2.12132034355964,1.5,22.4499443206437,-12,0.5,NA,NA,13,0,6
CWY.AX,multipleSymbols,CWY.AX,10,5,29.5,5.89999999999999,-0.500000000000012,34,-6.99999999999998,39,-9.5,16.2803562614582,7.28079665970695,40,60,4.10526315789474,19.5,19.5,-3.16666666666667,-2,5.89999999999999,-0.500000000000012,16.2803562614582,7.28079665970695,5.75292056927615,-42,0.702380952380952,6.1578947368421,9.74999999999998,41.5,-28.5,29.5
CWZ.AX,multipleSymbols,CWZ.AX,2,1,3,3,3,3,0,3,0,NA,NA,100,0,NA,3,3,NA,NA,3,3,NA,NA,NA,-3,1,NA,NA,3,0,3
CXL.AX,multipleSymbols,CXL.AX,8,4,182.5,45.625,46.25,140,-50,233.5,-51,86.6346495346983,43.3173247673491,50,50,4.57843137254902,116.75,116.75,-25.5,-25.5,45.625,46.25,86.6346495346983,43.3173247673491,8.36010101378491,-73,2.5,4.57843137254902,4.57843137254902,243.5,-5.49999999999999,182.5
CXO.AX,multipleSymbols,CXO.AX,6,3,66.5,22.1666666666667,9.00000000000001,50,0,66.5,0,24.1160389229519,13.9234015639538,100,0,NA,22.1666666666667,9.00000000000001,NA,NA,22.1666666666667,9.00000000000001,24.1160389229519,13.9234015639538,14.5913234547275,-38.5,1.72727272727273,NA,NA,76.5,-2.49999999999999,66.5
CY5.AX,multipleSymbols,CY5.AX,2,1,12,12,12,12,0,12,0,NA,NA,100,0,NA,12,12,NA,NA,12,12,NA,NA,NA,-8,1.5,NA,NA,18,0,12
CYC.AX,multipleSymbols,CYC.AX,6,3,15,5,17.5,20.5,-23,38,-23,24.2950612265127,14.0267601391055,66.6666666666667,33.3333333333333,1.65217391304348,19,19,-23,-23,5,17.5,24.2950612265127,14.0267601391055,3.26702363875174,-59,0.254237288135593,0.826086956521739,0.826086956521739,62,-10.5,15
CYG.AX,multipleSymbols,CYG.AX,6,3,21.5623,7.18743333333333,4,14,0,21.5623,0,5.90391342783185,3.40862600683097,100,0,NA,7.18743333333333,4,NA,NA,7.18743333333333,4,5.90391342783185,3.40862600683097,19.3256504154121,-12,1.79685833333333,NA,NA,27.5623,-0.890599999999978,21.5623
CYL.AX,multipleSymbols,CYL.AX,8,4,79,19.75,19.75,37.5,0,79,0,17.6091832102836,8.8045916051418,100,0,NA,19.75,19.75,NA,NA,19.75,19.75,17.6091832102836,8.8045916051418,17.8044334377792,-33,2.39393939393939,NA,NA,97,0,79
CYM.AX,multipleSymbols,CYM.AX,4,2,-2,-1,-1,0,-1,0,-2,0,0,0,100,0,NA,NA,-1,-1,-1,-1,0,0,NA,-8.5,-0.235294117647059,NA,NA,1.5,-7,-2
CYP.AX,multipleSymbols,CYP.AX,4,2,-63,-31.5,-31.5,1.50000000000001,-64.5,1.50000000000001,-64.5,46.6690475583121,33,50,50,0.0232558139534886,1.50000000000001,1.50000000000001,-64.5,-64.5,-31.5,-31.5,46.6690475583121,33,-10.7147461530345,-87,-0.724137931034483,0.0232558139534886,0.0232558139534886,18,-69,-63
D2O.AX,multipleSymbols,D2O.AX,2,1,16,16,16,16,0,16,0,NA,NA,100,0,NA,16,16,NA,NA,16,16,NA,NA,NA,-9.5,1.68421052631579,NA,NA,16,0,16
DAU.AX,multipleSymbols,DAU.AX,2,1,-4,-4,-4,0,-4,0,-4,NA,NA,0,100,0,NA,NA,-4,-4,-4,-4,NA,NA,NA,-11,-0.363636363636365,NA,NA,4.99999999999997,-6,-4
DBF.AX,multipleSymbols,DBF.AX,6,3,-9,-3,-3.49999999999999,2,-7.5,2,-11,4.76969600708473,2.75378527364305,33.3333333333333,66.6666666666667,0.181818181818182,2,2,-5.49999999999999,-5.49999999999999,-3,-3.49999999999999,4.76969600708473,2.75378527364305,-9.98460353205411,-16,-0.5625,0.363636363636364,0.363636363636364,5.5,-14,-9
DCC.AX,multipleSymbols,DCC.AX,2,1,-4.5,-4.5,-4.5,0,-4.5,0,-4.5,NA,NA,0,100,0,NA,NA,-4.5,-4.5,-4.5,-4.5,NA,NA,NA,-10,-0.45,NA,NA,5.5,-4.5,-4.5
DCN.AX,multipleSymbols,DCN.AX,2,1,1,1.00000000000002,1.00000000000002,1.00000000000002,0,1.00000000000002,0,NA,NA,100,0,NA,1.00000000000002,1.00000000000002,NA,NA,1.00000000000002,1.00000000000002,NA,NA,NA,-21,0.0476190476190476,NA,NA,6,-15,1
DDR.AX,multipleSymbols,DDR.AX,2,1,10,10,10,10,0,10,0,NA,NA,100,0,NA,10,10,NA,NA,10,10,NA,NA,NA,-13,0.769230769230769,NA,NA,13,-4,10
DEG.AX,multipleSymbols,DEG.AX,4,2,23.5,11.75,11.75,19,0,23.5,0,10.2530483272049,7.25,100,0,NA,11.75,11.75,NA,NA,11.75,11.75,10.2530483272049,7.25,18.1921962598319,-36.5,0.643835616438356,NA,NA,60,-1.5,23.5
DEM.AX,multipleSymbols,DEM.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-3,0,NA,NA,1,-2,0
DEV.AX,multipleSymbols,DEV.AX,2,1,-14,-14,-14,0,-14,0,-14,NA,NA,0,100,0,NA,NA,-14,-14,-14,-14,NA,NA,NA,-18.5,-0.756756756756757,NA,NA,3,-15.5,-14
DGH.AX,multipleSymbols,DGH.AX,2,1,-2.9573,-2.95730000000001,-2.95730000000001,0,-2.95730000000001,0,-2.95730000000001,NA,NA,0,100,0,NA,NA,-2.95730000000001,-2.95730000000001,-2.95730000000001,-2.95730000000001,NA,NA,NA,-7.8861,-0.375001585067398,NA,NA,0,-7.8861,-2.9573
DGO.AX,multipleSymbols,DGO.AX,10,5,41.4999999999999,8.3,0,70,-20,71.5,-30,35.5591057255382,15.9025155242811,40,40,2.38333333333333,35.75,35.75,-15,-15,8.3,0,35.5591057255382,15.9025155242811,3.70533545775841,-68,0.610294117647058,2.38333333333333,2.38333333333333,86.5,-2,41.4999999999999
DHG.AX,multipleSymbols,DHG.AX,4,2,-3,-1.50000000000001,-1.50000000000001,8.99999999999999,-12,8.99999999999999,-12,14.8492424049175,10.5,50,50,0.749999999999998,8.99999999999999,8.99999999999999,-12,-12,-1.50000000000001,-1.50000000000001,14.8492424049175,10.5,-1.60356745147456,-88,-0.0340909090909091,0.749999999999998,0.749999999999998,85,-9,-3
DMC.AX,multipleSymbols,DMC.AX,4,2,3,1.5,1.5,3,0,3,0,2.12132034355964,1.5,50,0,NA,3,3,NA,NA,1.5,1.5,2.12132034355964,1.5,11.2249721603218,-15,0.2,NA,NA,10,-5,3
DRO.AX,multipleSymbols,DRO.AX,4,2,-3,-1.5,-1.5,5,-8,5,-8,9.19238815542512,6.5,50,50,0.625,5,5,-8,-8,-1.5,-1.5,9.19238815542512,6.5,-2.5903781908435,-11,-0.272727272727273,0.625,0.625,8,-3,-3
DTL.AX,multipleSymbols,DTL.AX,6,3,79.4999999999999,26.5,33,34.5,0,79.4999999999999,0,12.5797456254092,7.26291952316701,100,0,NA,26.5,33,NA,NA,26.5,33,12.5797456254092,7.26291952316701,33.4406172418599,-28,2.83928571428571,NA,NA,79.4999999999999,0,79.4999999999999
DUB.AX,multipleSymbols,DUB.AX,6,3,87.5,29.1666666666667,27.5,78,-18,105.5,-18,48.0216964853735,27.7253393927729,66.6666666666667,33.3333333333333,5.86111111111112,52.75,52.75,-18,-18,29.1666666666667,27.5,48.0216964853735,27.7253393927729,9.64161021627644,-64,1.3671875,2.93055555555556,2.93055555555556,87.5,-9.5,87.5
DUI.AX,multipleSymbols,DUI.AX,2,1,7,7.00000000000003,7.00000000000003,7.00000000000003,0,7.00000000000003,0,NA,NA,100,0,NA,7.00000000000003,7.00000000000003,NA,NA,7.00000000000003,7.00000000000003,NA,NA,NA,-13.0000000000001,0.538461538461536,NA,NA,18,-5,7
DUR.AX,multipleSymbols,DUR.AX,2,1,2,2,2,2,0,2,0,NA,NA,100,0,NA,2,2,NA,NA,2,2,NA,NA,NA,-6,0.333333333333333,NA,NA,4,-2,2
DWS.AX,multipleSymbols,DWS.AX,10,5,-3.5,-0.700000000000003,0,1,-2.50000000000001,1.49999999999999,-5,1.68077363139716,0.751664818918645,40,40,0.299999999999998,0.749999999999995,0.749999999999995,-2.5,-2.5,-0.700000000000003,0,1.68077363139716,0.751664818918645,-6.61133379230505,-10.5,-0.333333333333333,0.299999999999998,0.299999999999998,4,-6.5,-3.5
DYL.AX,multipleSymbols,DYL.AX,8,4,2.5,0.624999999999999,2,7.5,-9.00000000000001,14.5,-12,8.0350793399941,4.01753966999705,50,50,1.20833333333333,7.25,7.25,-6,-6,0.624999999999999,2,8.0350793399941,4.01753966999705,1.23478151200178,-27,0.0925925925925926,1.20833333333333,1.20833333333333,17,-10,2.5
E25.AX,multipleSymbols,E25.AX,8,4,20,5,-1.25,44,-21.5,45.5,-25.5,27.7878870493362,13.8939435246681,50,50,1.7843137254902,22.75,22.75,-12.75,-12.75,5,-1.25,27.7878870493362,13.8939435246681,2.85637188574342,-42.5,0.470588235294118,1.7843137254902,1.7843137254902,62.5,-15,20
EAS.AX,multipleSymbols,EAS.AX,2,1,-1,-1,-1,0,-1,0,-1,NA,NA,0,100,0,NA,NA,-1,-1,-1,-1,NA,NA,NA,-21,-0.0476190476190477,NA,NA,13,-7.99999999999999,-1
EAX.AX,multipleSymbols,EAX.AX,4,2,-3.5,-1.75,-1.75,0,-2.5,0,-3.5,1.06066017177982,0.750000000000001,0,100,0,NA,NA,-1.75,-1.75,-1.75,-1.75,1.06066017177982,0.750000000000001,-26.1916017074176,-6,-0.583333333333333,NA,NA,1.5,-4.5,-3.5
ECP.AX,multipleSymbols,ECP.AX,2,1,9.5,9.5,9.5,9.5,0,9.5,0,NA,NA,100,0,NA,9.5,9.5,NA,NA,9.5,9.5,NA,NA,NA,-9,1.05555555555556,NA,NA,15,-3,9.5
